id,type,text1,text2,text3,text4,text5,notes
planet_nachiketa,CUSTOM,"Este planeta fue seleccionado por los burócratas del Dominio como emplazamiento para una de las instalaciones de producción de combustible AM del Sector Perseo, debido a que no tenía ningún valor destacado aparte de encontrarse en un eje conveniente de expansión hacia nuevas fronteras. La industria y las instalaciones portuarias siguieron el impulso del tráfico de naves estelares, creciendo como percebes a partir de la enorme planta de combustible blindada y semienterrada. Un enfrentamiento importante durante la Primera Guerra IA devastó estas instalaciones portuarias circundantes debido a una purga táctica de las reservas de AM; la Hegemonía aseguró la victoria, pero paralizó la industria y la infraestructura de Nachiketa.",,"Aunque la instalación de combustible está técnicamente operada por una corporación con licencia, Nachiketa está, no obstante, dominada por la cultura militar de la Hegemonía. Los requisitos de seguridad estratégica han dado lugar a unas ruinas industriales devastadas, repletas de búnkeres militares, emplazamientos de armas e instalaciones de entrenamiento. Aparte del sórdido distrito de ocio frecuentado por jóvenes reclutas, astronautas de paso y frecuentes patrullas de la policía militar, la vida civil es una rutina monótona, aunque bien remunerada para los estándares del Sector Perseo.",,,
planet_epiphany,CUSTOM,"Epiphany, que en su día fue una tranquila colonia minera, fue elegida como lugar de asentamiento por el líder herético de una oscura secta ludita. Tras bastante escándalo y una única muerte violenta, la secta llegó a su fin, aunque una población simpatizante de las creencias luditas siguió viviendo allí. El gobierno civil de Epiphany fue derrocado por los Caminantes en una ola de entusiasmo durante la Segunda Guerra IA. Con la cooperación a regañadientes de los antiguos nativos, sus instalaciones se utilizan ahora para los almacenes y el entrenamiento de los Caminantes.",,"El control del tráfico planetario es irregular y la coherencia de las señales es baja. Para los contrabandistas y los fanáticos separatistas es pan comido pasar cañones y solo Ludd sabe qué más burla las estrictas regulaciones tecnológicas locales del Camino, tal y como están redactadas.",,,
planet_kumari_aru,CUSTOM,"Kumari Aru es un espécimen poco común: un gigante gaseoso que alberga vida xenológica en su océano infinito de nubes. De interés meramente académico para los primeros exploradores del Dominio, las primeras investigaciones contaron con escasa financiación y solo lograron describir los fundamentos básicos de la bioquímica de la vida kumariana. A medida que la influencia ludita fue creciendo tras el Colapso, los creyentes luditas que consideran este planeta un lugar sagrado ahora solo permiten un estudio limitado y pasivo.",,,,,
station_beholder,CUSTOM,"Originalmente una plataforma de investigación establecida por el Explorarium del Dominio, la financiación siempre fue escasa, dada la poca esperanza de obtener conocimientos prácticos del estudio de la vida xenológica kumariana. Tras el colapso, la administración fue usurpada por un cura errante ludita particularmente inspirado y la estación se convirtió en un lugar de peregrinación sagrada para los creyentes luditas. Ahora solo se permite el acceso a bordo a un puñado de eruditos autorizados, aunque en esta época convulsa son muy pocos.",,,,,
planet_olinadu,CUSTOM,"Un movimiento de liberación fallido vio la conveniencia de alinear el régimen local con la Liga Persea siguiendo el ejemplo de la Estación Beholder, por lo que Olinadu se ha convertido en uno de los principales productores de volátiles para los mercados de la Liga a pesar de su escasa población.",,"El amor de los olinaduinos por la expresión personal vibrante y amateur en todas sus formas se considera ahora un retroceso cultural poco sofisticado, aunque la corporación policial gobernante —respaldada por la Casa— sigue fomentando eventos culturales benéficos periódicos.",,,
planet_kanni,CUSTOM,"Una compañía mercenaria mal pagada decidió aprovechar el caos político tras la Segunda Guerra IA tomando el control de Kanni, una empresa de extracción de recursos de una megacorporación situada en un planeta inhóspito y remoto. Este puesto minero convertido en base pirata ha estado controlado desde entonces por un comité rotativo de bandidos.",,"La solicitud oficial a la Hegemonía para recuperar las instalaciones y el equipo expropiados ha languidecido en un tribunal militar de menor importancia durante muchos ciclos, en beneficio dudoso del señor de la guerra gobernante. Las minas de Kanni no son especialmente ricas, y la población disponible para trabajar en ellas no es particularmente numerosa. La riqueza y la gloria las obtienen quienes se dedican a la piratería, no quienes se quedan a excavar.",,,
station_laicaille,CUSTOM,"Laicaille, un hábitat espacial más en el camino de las conquistas del señor de la guerra Leonis, fue avistado, conquistado y luego dejado en manos de un leal lugarteniente. Ese breve dominio fue derrocado por un rey pirata, ciertamente menos temible, con el respaldo de la Armada de Kazeron durante un conflicto fronterizo de la Liga Persea con la Iglesia de Ludd. Este rey fue incorporado a la Liga Persea y Laicaille se legitimó rápidamente para justificar la presencia de la Liga en el sistema. ",,"El hábitat de Laicaille se construyó originalmente para dar servicio a un pequeño grupo de empresas de prospección de asteroides, pero ahora está dominado por consorcios de astilleros militares propiedad de las Casas kazeronianas. La vida nocturna del hábitat de Laicaille tiene cierta reputación que recuerda a sus días como puesto avanzado pirata.",,,
station_kapteyn,CUSTOM,Esta extensa estación industrial de gravedad cero se construyó a medida para satisfacer las necesidades de la Corporación Eridani-Utopia y se ha modificado considerablemente en los ciclos posteriores. La estación fue tomada por el señor de la guerra Leonis en las ardientes conquistas del ciclo 47 y ha permanecido en manos de uno u otro líder pirata durante gran parte de la historia reciente.,,"Menos hospitalaria, menos agradable y más difícil de controlar desde Kazeron que Laicaille, la estación Kapteyn quedó al margen de los esfuerzos de expansión de la Liga y, en gran medida, fue olvidada intencionadamente a medida que se estabilizaban las relaciones entre la Liga y la Iglesia. Los piratas de Kapteyn mantienen un acuerdo extraoficial de larga duración con sus vecinos respetuosos de la ley, lo que se traduce en más comercio y menos asaltos y contraasaltos de lo que cabría esperar.",,,
station_groombridge,CUSTOM,"Arrasada por el señor de la guerra Leonis en las conquistas del ciclo 47, el teniente increíblemente corrupto que quedó al mando se acostumbró a tirar por la esclusa de aire a los líderes locales descontentos. En tres ciclos, cualquiera con riqueza, habilidad o sentido común excepcionales se había marchado, y los principales sistemas de la estación fallaban por completo. Desde entonces, el hábitat de Groombridge fue despojado de todo lo de valor que pudiera caber en una bodega de cargamento, y luego abandonado.",,"El reactor principal de esta estación se ha quedado atascado en el modo de fallo más grave posible. Teniendo en cuenta los mecanismos de seguridad estándar, esto solo puede ser el resultado de un sabotaje intencionado. Tu contador de radiación marca el tiempo con impaciencia.",,,
station_tiataxet_spacedock,CUSTOM,Este muelle espacial abandonado ha sido completamente destrozado por fuego de armas pesadas. La única actividad detectable aquí proviene de la desintegración de cenizas de alta radiación fusionadas al casco de la estación.,,"Decides que lo mejor es ni siquiera intentar atracar, ya que esta estación se asemeja más a un montón de escombros sueltos que a cualquier tipo de estructura.",,,
station_chalcedon,CUSTOM,"Un astillero abandonado. Sus muelles de ensamblaje, reducidos a esqueletos, están vacíos. A juzgar por las marcas recientes de disparos de armas ligeras en secciones del casco sin importancia táctica, la estación parece haber sido utilizada como blanco de prácticas de tiro.",,Unas luces de emergencia de color rojo apagado iluminan el anillo de atraque destrozado. Una placa del techo suelta sigue el recorrido de un cable que gira hacia un pozo a oscuras. No hay señales de vida.,,,
planet_chalcedon,CUSTOM,"Sembrado con vida terrestre por una antigua nave semilla, Chalcedon floreció verde para los primeros humanos que llegaron, pero pronto demostró ser un hogar inhóspito. La vida xenobiótica nativa primitiva —que se teoriza que desciende de la diáspora por impacto de Kumari Aru, o viceversa— persiste en curiosas formas equivalentes a unicelulares en nichos ecológicos oscuros. La superficie es azotada regularmente por enormes células tormentosas en un desenfreno estacional sin fin. Esta agitación proporciona un medio rico para el crecimiento vegetal, pero solo aquella flora que crece rápidamente en la calma entre tormentas puede sobrevivir fuera de la escasa zona protegida por las peculiaridades de la topología; los colonos humanos se apiñan siempre con asombro y temor.",,"Los asentamientos humanos en Calcedonia se han adaptado a las violentas tormentas. Cuando no están enterrados bajo tierra, la arquitectura local tiende hacia una especie de ciclopismo aerodinámico que contrasta con los prefabricados baratos que dominan los planetas pobres del resto del Sector.",,,
spark,SHIP,"Centella, un caza autónomo IA, es un interceptor resistente y ágil. Al no tener que proteger a un piloto humano, el chasis alberga en su lugar un generador de escudo miniaturizado.",,,,,
lux,SHIP,"Lux, un caza pesado autónomo IA, está armado con un láser IR y un sistema de señuelos diseñado para confundir a los sistemas de defensa antiaéreaes enemigos. Se utiliza mejor para abrir camino a los asaltos contra objetivos pesados.",,,,,
flash,SHIP,"Destello, un caza-bombardero autónomo IA, lleva una carga útil avanzada de carga de proximidad phase que emplea los principios del camuflaje phase con fines destructivos.",,,,,
lumen,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

Lumen es una fragata rápida y polivalente, ideal para hostigar a objetivos enemigos utilizando cualquiera de sus numerosas herramientas según sea más apropiado. El Núcleo IA del Lumen destacaba por su capacidad para crear un efecto de frustración debilitante en los capitanes humanos, más allá de lo que sus especificaciones de combate sugerían como posible.",,,,,
glimmer,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

Glimmer proporciona fuego de apoyo de largo alcance desde su arsenal de armas de energía, manteniendo la presión sobre las fuerzas enemigas.
",,,,,
fulgent,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

El Fulgente es un destructor fuertemente armado que se gana su lugar en la línea de batalla, ya que cuando la IA del Fulgente identifica un punto débil, utiliza su excepcional maniobrabilidad para realizar un asalto con una crueldad inhumana.",,,,,
scintilla,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

El portaaviones ligero Escintilla es capaz de realizar el despliegue de dos escuadrones de cazas drones en combate. Aunque solo puede montar armas de rayos ligeros, el Escintilla puede llevar una formidable configuración de misiles. ",,,,,
apex,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

Unos memorándum internos filtrados critican al Ápex por comprometer principios básicos de combate para actuar como plataforma de marketing de sistemas de combate avanzados. Entre ellas se incluyen el «Cohesor de Rayos Energéticos» de Tri-Tachyon —del que se especula que emplea una peculiaridad de la física de los escudos para aumentar el alcance de las armas de energía que no emiten rayos, que el Ápex podría montar en abundancia— y las unidades duales de autoforjas de dron Terminator. La certificación de sub-IA de los sistemas Terminator estaba pendiente cuando quedó totalmente en suspenso por ciertas catástrofes históricas posteriores, incluyendo, entre otras, la Primera Guerra IA.",,,,,
brilliant,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

Como es habitual en los productos de gama alta de TriTachyon, el crucero de clase Brillante no escatima en nada a la hora de montar el conjunto más avanzado posible de armamento energético. Como es habitual en las naves autónomas, no se hacen concesiones para el soporte vital humano ni siquiera para el acceso físico. Las reparaciones las lleva a cabo un enjambre de drones utilitarios seminteligentes que se desplazan a través de conductos sin atmósfera que atraviesan la masa de la nave.",,,,,
radiant,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

El acorazado Radiante era un extravagante diseño utópico creado por una unidad de arquitectura naval a la que se le concedió una indulgencia especial gracias a la grandiosidad desmesurada de un vicepresidente de Tri-Tach. Ni las historias oficiales ni las extraoficiales existentes de la Primera Guerra IA mencionan jamás que se fabricara esta clase de nave, ya que un desplazador phase integrado nunca podría ser estable en una nave de tal tamaño. Sin duda, explotaría en una infinidad de dimensiones secundarias en espiral y de corta duración al iniciarse el primer salto. 

No obstante, aquí está.",,,,,
remnant_station2,SHIP,"Un remanente de las flotas de IA autónomas desarrolladas por la Corporación Tri-Tachyon. Ilegales según la ley del Dominio (y de la Hegemonía), y una abominación para la Iglesia de la Redención Galáctica, estas creaciones fueron eliminadas del Sector durante la Primera Guerra IA. O al menos eso dicen las historias oficiales.

Se trata de una estación de combate de IA autónoma, totalmente armada y operativa. Estaciones como esta actuaban como depósito de combustible y suministros, fábrica robótica, centro de mando y plataforma de armas en apoyo de las flotas de IA que operaban a nivel estratégico. El discurso de la «Declaración de Victoria» pronunciado por el Alto Hegemón tras la Primera Guerra IA afirmaba que todas las estaciones de combate IA habían sido destruidas.",,,,,
colossus,SHIP,"El Coloso es un casco robusto y venerable muy adecuado para las condiciones del Sector tras el Colapso, aunque cuenta con alojamientos primitivos y un armamento defensivo limitado.

Antes de que fuera superado por la brutal eficiencia económica del supercarguero Atlas, el carguero pesado Coloso constituía el núcleo de las flotas de suministro fronterizas del Dominio. Un blindaje del casco más grueso de lo estrictamente necesario proporciona protección contra los peligros cósmicos, tanto naturales como humanos.",,,,,
colossus2,SHIP,"Se trata de un casco Coloso modificado por los seguidores fieles del Camino de Ludd para convertirlo en un temible crucero de asalto. Las cubiertas de cargamento se han derrumbado y vuelto a soldar para aumentar considerablemente el grosor efectivo del blindaje del casco, mientras que se han instalado torretas adicionales a lo largo del mismo. En la proa, se ha fijado de forma permanente un gran soporte de armas capaz de lanzar salvas de torpedos de clase Martillo. Los motores estándar y la red de energía han sido modificados de forma improvisada para permitir breves períodos de propulsión a máxima potencia en condiciones de combate, lo que provoca una pérdida masiva de fiabilidad general de los sistemas.

Antes de que fuera superado por la brutal eficiencia económica del supercarguero Atlas, el carguero pesado Coloso constituía el núcleo de las flotas de suministro fronterizas del Dominio. Un blindaje del casco más grueso de lo estrictamente necesario proporciona protección contra los peligros cósmicos, tanto naturales como humanos.",,,,,
colossus3,SHIP,"El Coloso fue adaptado por primera vez para la guerra por seguidores del Camido de Ludd, pero piratas emprendedores pronto siguieron su ejemplo. Un proceso igualmente improvisado ha llevado a que la mayoría de las cubiertas de carga se derrumben y se vuelvan a soldar para formar un blindaje grueso salpicado de numerosos emplazamientos de armas. Sin embargo, la bodega de carga principal se dejó abierta y se convirtió en una bahía de lanzamiento de cazas improvisada con la adición de una microcuba de forja civil destinada a la fabricación de piezas de maquinaria modificadas para aceptar chips CPL de cazas. La forja está mal integrada con el sistema de energía básico del casco, lo que da lugar a un rendimiento general poco fiable.

Antes de que fuera superado por la brutal eficiencia económica del supercarguero Atlas, el carguero pesado Coloso constituía el núcleo de las flotas de suministro fronterizas del Dominio. Un blindaje del casco más grueso de lo estrictamente necesario proporciona protección contra los peligros cósmicos, tanto naturales como humanos.",,,,,
warning_beacon,CUSTOM,"Una baliza de advertencia totalmente autónoma. Contiene un sistema de energía de estado sólido que permite un funcionamiento teórico y una vida media de mantenimiento de la posición con un alcance de hasta cientos de miles de ciclos.

El capitán de nave astuto prestará buena atención a su advertencia.",,,,,
station_abandoned_mining,CUSTOM,"Una plataforma minera orbital abandonada, esta estación fue construida para anclar un gancho espacial que se emplearía para extraer recursos de manera eficiente de la superficie de su planeta principal. Los viejos módulos industriales, desmantelados hace tiempo para obtener piezas, y los silenciosos anillos habitables están corroídos por los impactos y la erosión estelar.",,"Ningún sistema importante de la estación sigue operativo, aunque hay algunas fuentes de rayos gamma dispersas y fugas electromagnéticas, probablemente procedentes de sistemas de seguridad de reserva que realizan una labor inútil.",,,
planet_gilead,CUSTOM,"Joya del camino del Peregrino y venerada por los fieles luditas, Gilead es un paraíso del que se rumorea que rivaliza con el de la Vieja Tierra: aquel que Dios concedió a la humanidad; que la humanidad profanó; del que la humanidad fue, en pecado, exiliada para sufrir entre las estrellas. Que un planeta así pueda volver a encontrarse es la promesa de que la humanidad puede ser redimida.",,"El rostro de Gilead te sonríe desde nubes de seda purísima, mares cerúleos y continentes verdes de una naturaleza salvaje, suave y ondulada. La Iglesia reina aquí como un jardinero severo, asegurándose de que la población esté bien controlada y sea obediente a la hora de honrar la tierra sobre la que un día caminó Ludd.",,,
planet_asher,CUSTOM,"Asher es un planeta mortalmente frío y seco de penitencia y trabajo. Toda la pesada base industrial de Gilead fue trasladada aquí durante el Despertar Ludita por la Iglesia, siempre práctica. La vida espiritual en el Sector Perseo no puede ser guiada sin naves espaciales.",,"Apocalípticas tormentas de polvo nublan el cruel cielo, tiñendo primero el sol de rojo sangre antes de convertirlo en un resplandor sin rumbo que no ofrece ni calor ni consuelo. 

La necesidad de absolución brota de las minas, se forja en las refinerías y luego se ensambla en órbita. La virtud industrial de Asher es, sin embargo, la vergüenza secreta de la Iglesia, de la que solo se habla de forma indirecta en los sermones pronunciados por curas particularmente espirituales. ",,,
devastator,WEAPON,"Esencialmente un cañón antiaéreo de fuego rápido del tamaño de una nave capital, el Devastador fue desarrollado por la Armada del Dominio utilizando piezas genéricas en respuesta a un planeta rebelde que logró adquirir un amplio conjunto de cazas CPL de combate.

Tres cañones lanzan una rápida descarga de proyectiles explosivos. La rápida cadencia de fuego produce tal volumen de munición que los detectores de proximidad se vuelven poco fiables, disparándose a alcances aparentemente aleatorios. El margen de error se consideró aceptable tras los espectaculares resultados obtenidos en el campo de batalla.

Una sola salva del Devastador puede eliminar un escuadrón de cazas o un conjunto de misiles, aunque los proyectiles tienen un uso limitado contra objetivos más grandes o más distantes.",,,,,
legion,SHIP,"Clasificado como portaaviones de guerra, el Legión cuenta con una impresionante gama de armas pesadas, espacio de hangar y sistemas de mando y control suficientes para desplegar cuatro escuadrones de cazas. Los modelos posteriores se mejoraron con nanoforjas diseñadas para la sustitución de naves de combate, lo que aumentó significativamente la relación entre naves de combate y de apoyo en despliegues a larga distancia.

Tras el legendario éxito del diseño del Onslaught, quedó claro que los sistemas rebeldes sin industria ultrapesada eran capaces de desarrollar naves de asalto basadas en portaaviones capaces de contrarrestar al «Viejo» de la Armada. Junto con nuevas armas —ágiles misiles anticaza y cañones de defensa antiaérea de seguimiento rápido—, el Consejo Estratégico decidió realizar el despliegue de un portaaviones digno de servir junto al Onslaught. Así, el Legión fue diseñado para proporcionar una plataforma para interceptores y naves de asalto mientras se mantenía en la línea de batalla. 

Los defensores de la «Escuela de Cruceros» criticaron al Legión por su insuficiente especialización, sosteniendo que se puede desplegar un volumen similar de cazas a menor coste y con mayor flexibilidad si las funciones de combate se separan en cascos de naves distintos. Estos argumentos económicos palidecen ante un Legión que se aproxima en un enfrentamiento con su propulsión primaria para descargar una potencia de fuego aplastante en el punto clave de la batalla.",,,,,
ai_cores,RESOURCE,"Un núcleo IA independiente, raro y valioso. Se trata del alma física de una inteligencia artificial, un artefacto de asombrosa complejidad capaz de un pensamiento sofisticado que supera a la mente humana. Objeto de temor, adoración y codicia; se han librado guerras por el uso y la calibración de la IA.

Un Núcleo IA es incapaz de influir en el mundo exterior por sí solo. Para aprovechar sus vastas capacidades, es necesario sumergir el núcleo en un baño refrigerante y conectarlo a un conjunto de líneas de datos de alta capacidad adecuadas para sus tareas. Una vez instalado, el núcleo debe equiparse con un dispositivo de garantía de lealtad totalmente analógico; por lo general, este adopta la forma de un explosivo químico rudimentario con un detonador mecánico.",,,,,
,,,,,,,
survey_data,RESOURCE,"Este TriPad contiene una base de datos de sondeos recientes que recoge información sobre las cualidades económicas, industriales y estratégicas de un objeto celeste, organizada según las directrices tradicionales del Ministerio de Colonización del Dominio. Sondeos como este son un elemento esencial para el éxito de las operaciones militares, los esfuerzos de colonización y las iniciativas corporativas.",,,,,
survey_data_1,RESOURCE,"Este TriPad contiene una base de datos de sondeos recientes que recoge información sobre las cualidades económicas, industriales y estratégicas de un objeto celeste, organizada según las directrices tradicionales del Ministerio de Colonización del Dominio. Sondeos como este son un elemento esencial para el éxito de las operaciones militares, los esfuerzos de colonización y las iniciativas corporativas.

Los datos aquí contenidos no tienen nada de especial. «Solo otra roca», como se suele decir.",,,,,
survey_data_2,RESOURCE,"Este TriPad contiene una base de datos de sondeos recientes que recoge información sobre las cualidades económicas, industriales y estratégicas de un objeto celeste, organizada según las directrices tradicionales del Ministerio de Colonización del Dominio. Sondeos como este son un elemento esencial para el éxito de las operaciones militares, los esfuerzos de colonización y las iniciativas corporativas.

Los datos aquí contenidos no tienen nada de excepcional.",,,,,
survey_data_3,RESOURCE,"Este TriPad contiene una base de datos de sondeos recientes que recoge información sobre las cualidades económicas, industriales y estratégicas de un objeto celeste, organizada según las directrices tradicionales del Ministerio de Colonización del Dominio. Sondeos como este son un elemento esencial para el éxito de las operaciones militares, los esfuerzos de colonización y las iniciativas corporativas.

Estos datos de sondeo describen un planeta útil para la explotación humana y se venderán a buen precio. ",,,,,
survey_data_4,RESOURCE,"Este TriPad contiene una base de datos de sondeos recientes que recoge información sobre las cualidades económicas, industriales y estratégicas de un objeto celeste, organizada según las directrices tradicionales del Ministerio de Colonización del Dominio. Sondeos como este son un elemento esencial para el éxito de las operaciones militares, los esfuerzos de colonización y las iniciativas corporativas.

Estos datos de sondeo describen un planeta que obtiene una puntuación alta en la tabla de viabilidad estándar. Resultará muy valioso si se vende a terceros.",,,,,
survey_data_5,RESOURCE,"Este TriPad contiene una base de datos de sondeos recientes que recoge información sobre las cualidades económicas, industriales y estratégicas de un objeto celeste, organizada según las directrices tradicionales del Ministerio de Colonización del Dominio. Sondeos como este son un elemento esencial para el éxito de las operaciones militares, los esfuerzos de colonización y las iniciativas corporativas.

Estos datos describen un planeta excepcional y serán de gran valor para cualquiera de las principales facciones del Sector.",,,,,
planet_ancyra,CUSTOM,"Un planeta seco y antiguo con un campo magnético débil, parcialmente despojado de sus elementos volátiles por el viento solar. Hay indicios de que Ancyra estuvo en su día cubierta por mares poco profundos y cálidos: dunas de sal blanqueadas, extrañas torres y crestas de sílice cristalizada de forma única, y unos pocos acuíferos salinos explotados por los colonos humanos.",,La economía de Ancyra está dominada por la logística de la Hegemonía. El complejo de la industria ligera creció gracias a los contratos militares y ahora posee la escala y la legitimidad necesarias para abrirse un hueco respetable en la red comercial civil del espacio central de la Hegemonía.,,,
station_ancyra,CUSTOM,"La Estación de Ancyra es un bastión de autoridad construido en los primeros días de la colonización del Sector Perseo por parte del Dominio. Las placas blindadas del casco se han reparado y sustituido tantas veces que no está claro si queda algo del original. Las instalaciones no son especialmente cómodas, pero en lugar de transmitir una sensación de decadencia, esto confiere al puesto un aura de austera dignidad. ",,"Los hologramas de reclutamiento dan la bienvenida a los astronautas que llegan: «¡Únete a la Armada, descubre el Sector!». Una zona mate en el revestimiento de la pared sugiere que un dron de mantenimiento ya ha eliminado una descarada adición al eslogan.",,,
station_derinkuyu,CUSTOM,"La Estación de Derinkuyu se construyó tras el Colapso sobre la superestructura de grúas de mantenimiento destinadas a cargueros de clase Atlas. Estas se soldaron entre sí y se impulsaron fuera de la órbita de Ancyra, para luego estabilizarse en el cinturón de asteroides de Galatia y servir como base para operaciones mineras. Un reciente lapso en el orden público, que implicó la «larga caminata» del coronel de la Hegemonía gobernante, ha hecho que el control recaiga en un consejo poco organizado de mineros rebeldes.",,"Derinkuyu, una estación que nunca ha destacado por su hospitalidad, luce ahora un nuevo mosaico de placas de sellado de emergencia en el casco y recibe a los forasteros con miradas recelosas que se cruzan entre los mineros y la milicia MuniSec, ligeramente armada.",,,
station_galatia_academy,CUSTOM,"La institución universitaria independiente más antigua y prestigiosa del Sector Perseo. La Academia de Galatia es una de las mejores opciones entre las universidades que quedan de los planetas centrales. El cargo de rector es un puesto especialmente poderoso, capaz de aprovechar las conexiones con antiguos alumnos, influir en las nuevas generaciones de los estudiantes más brillantes —o más ricos— y dirigir investigaciones de vanguardia.",,,,,
cobra,SHIP,"El diseño del Cobra se puso en marcha poco antes del Colapso, fruto de un proyecto especulativo para montar un lanzatorpedos «Reaper» sobre el chasis de un caza.  

Los requisitos de diseño se descontrolaron casi de inmediato, y los retrasos en el calendario deberían haber supuesto el fin del proyecto Cobra en su primer ciclo. Pero el excéntrico propietario —que había amasado su fortuna en la prospección y el salvamento en la frontera— invirtió toda su fortuna en el diseño y, al parecer, consiguió préstamos a corto plazo de ciertos elementos criminales para llevar a cabo el desarrollo del prototipo. La Junta de Adquisiciones Navales del Dominio rechazó la propuesta de lleno y se ha sugerido que esto se debió a una política no declarada de «desalentar» los torpederos anticapitales.

El responsable del desarrollo fue hallado muerto en circunstancias extraordinariamente desagradables; los investigadores lo calificaron de suicidio. Mientras tanto, para gran disgusto de los prestamistas legítimos, los planos del Cobra y los prototipos CPL aparentemente se esfumaron.",,,,,
perdition,SHIP,"El bombardero torpedero Perdición modificado para el combate es un intento de los militantes luditas, tanto de Caminantes como de sectas más moderadas, de hacer frente a la falta crónica de acceso a armamento pesado, especialmente durante los primeros momentos tras el Colapso. Una lanzadera utilitaria de clase Cranefly, de uso civil común para tareas de sondeo y transporte, sirve como chasis base. Diseñado originalmente para transportar un pequeño cargamento o unos pocos astronautas equipados, el Perdición se ha soldado para convertirlo en un torpe caparazón de blindaje improvisado y se le han quitado las puertas de las bodegas para montar un único torpedo Martillo adaptado al antiguo sistema de cierre del cargamento.

Se necesita una gran fe para pilotar este vehículo improvisado en combate, ya que sus estadísticas de supervivencia deberían disuadir a cualquier tripulación racional.",,,,,
station1,SHIP,"Una estación orbital de baja tecnología que cuenta con blindaje pesado y potencia de fuego moderada. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station1_midline,SHIP,"Una estación orbital de media tecnología que cuenta con un potente armamento lateral y una rápida rotación axial. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station1_hightech,SHIP,"Una estación orbital de alta tecnología con potentes escudos giratorios, una flota de cazas y potencia de fuego moderada. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station2,SHIP,"Una gran estación de combate de baja tecnología que cuenta con un blindaje pesado y bastiones-ciudadela de defensa antiaérea. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station2_midline,SHIP,"Una gran estación de combate de media tecnología, reforzada con módulos de apoyo de misiles, además de un potente armamento lateral y una rápida rotación axial. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station2_hightech,SHIP,"Una gran estación de combate de alta tecnología que cuenta con potentes escudos, una flota de cazas, una ciudadela defensiva y una gran potencia de fuego. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station3,SHIP,"Una enorme fortaleza estelar, la cumbre de la construcción contemporánea en gravedad cero en el Sector Perseo, construida según el modelo de baja tecnología con drones de defensa de clase Merlon y un extenso campo de minas. Esta plataforma alberga astilleros, hábitats, fábricas y grandes reservas de armas y suministros, lo que permite proyectar poderío militar e industrial en todo el volumen orbital local.",,,,,
station3_midline,SHIP,"Una enorme fortaleza estelar, la cumbre de la construcción contemporánea en gravedad cero en el Sector Perseo, que puede albergar astilleros, hábitats, fábricas y grandes reservas de armas y suministros. Estas plataformas proyectan poderío militar e industrial en todo su volumen orbital local.",,,,,
